code_domaine;libelle_domaine;code_secteur;libelle_secteur;code_metier;libelle_metier
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;CHEFCHAN;Chef de chantier chef de travaux
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;CHIMISTE;Chimiste physicien biochimiste geologue
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;DECONTA;Decontamineur
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;DOCK;"Docker, cariste docker"
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;ELECTRI;Electricien electronicien instrumentiste
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;ETUSTAG;Etudiant stagiaire
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;INS;Inspecteur agent de controle
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;MACON;Macon
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;MANUT;Manutentionnaire magasinier
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;MECANI;Mecanicien tourneur
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;NETTOY;Nettoyeur sur site nucleaire
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;PEINT;Peintre
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;PLOMBIER;Plombier
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;PONTGRU;Pontier-grutier
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;ROBINET;Robinetier
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;SCAPHAN;Scaphandrier plongeur
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;SECURADIO;Agent securite radioprotection environnement
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;SOUDEUR;Soudeur
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;TECHCONTRO;Technicien de controle (ressuage US etc)
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;TECHLABO;Technicien de laboratoire laborantin assistant de recherche
500000;Nucleaire;511000;Installations de recherche liees au Nucleaire;TUYAU;Tuyauteur
500000;Nucleaire;512000;Autres secteurs du nucleaire;CABLEUR;Cableur
500000;Nucleaire;512000;Autres secteurs du nucleaire;CARI;Cariste
500000;Nucleaire;512000;Autres secteurs du nucleaire;CHAUDRON;Chaudronnier
500000;Nucleaire;512000;Autres secteurs du nucleaire;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
500000;Nucleaire;512000;Autres secteurs du nucleaire;CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
500000;Nucleaire;512000;Autres secteurs du nucleaire;CHEFCHAN;Chef de chantier chef de travaux
500000;Nucleaire;512000;Autres secteurs du nucleaire;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
500000;Nucleaire;512000;Autres secteurs du nucleaire;CHIMISTE;Chimiste physicien biochimiste geologue
500000;Nucleaire;512000;Autres secteurs du nucleaire;COMMER;Commercial
500000;Nucleaire;512000;Autres secteurs du nucleaire;DECONTA;Decontamineur
500000;Nucleaire;512000;Autres secteurs du nucleaire;DOCK;"Docker, cariste docker"
500000;Nucleaire;512000;Autres secteurs du nucleaire;ELECTRI;Electricien electronicien instrumentiste
500000;Nucleaire;512000;Autres secteurs du nucleaire;ETUSTAG;Etudiant stagiaire
500000;Nucleaire;512000;Autres secteurs du nucleaire;GENDPOL;Gendarme policier
500000;Nucleaire;512000;Autres secteurs du nucleaire;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
500000;Nucleaire;512000;Autres secteurs du nucleaire;INS;Inspecteur agent de controle
500000;Nucleaire;512000;Autres secteurs du nucleaire;MACON;Macon
500000;Nucleaire;512000;Autres secteurs du nucleaire;MANUT;Manutentionnaire magasinier
500000;Nucleaire;512000;Autres secteurs du nucleaire;MECANI;Mecanicien tourneur
500000;Nucleaire;512000;Autres secteurs du nucleaire;NETTOY;Nettoyeur sur site nucleaire
500000;Nucleaire;512000;Autres secteurs du nucleaire;OPEEXPLCONDUITE;Operateur de salle de commande
500000;Nucleaire;512000;Autres secteurs du nucleaire;PEINT;Peintre
500000;Nucleaire;512000;Autres secteurs du nucleaire;PLOMBIER;Plombier
500000;Nucleaire;512000;Autres secteurs du nucleaire;PONTGRU;Pontier-grutier
500000;Nucleaire;512000;Autres secteurs du nucleaire;ROBINET;Robinetier
500000;Nucleaire;512000;Autres secteurs du nucleaire;SECURADIO;Agent securite radioprotection environnement
500000;Nucleaire;512000;Autres secteurs du nucleaire;SOUDEUR;Soudeur
500000;Nucleaire;512000;Autres secteurs du nucleaire;SP;Sapeur pompier
500000;Nucleaire;512000;Autres secteurs du nucleaire;TECHCONTRO;Technicien de controle (ressuage US etc)
500000;Nucleaire;512000;Autres secteurs du nucleaire;TUYAU;Tuyauteur
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;CHIMISTE;Chimiste physicien biochimiste geologue
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;ETUSTAG;Etudiant stagiaire
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;FORM;Formateur
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;PROFCOL;Professeur de College et/ou Lycee
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;PROFUNIV;Professeur d Universite
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;SECURADIO;Agent securite radioprotection environnement
600000;Autres domaines;601000;Recherche (autre que nucleaire et medical) et enseignement;TECHLABO;Technicien de laboratoire laborantin assistant de recherche
600000;Autres domaines;601010;Centre d enseignement et formation;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
600000;Autres domaines;601010;Centre d enseignement et formation;CHIMISTE;Chimiste physicien biochimiste geologue
600000;Autres domaines;601010;Centre d enseignement et formation;ETUSTAG;Etudiant stagiaire
600000;Autres domaines;601010;Centre d enseignement et formation;FORM;Formateur
600000;Autres domaines;601010;Centre d enseignement et formation;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
600000;Autres domaines;601010;Centre d enseignement et formation;PROFCOL;Professeur de College et/ou Lycee
600000;Autres domaines;601010;Centre d enseignement et formation;PROFUNIV;Professeur d Universite
600000;Autres domaines;601010;Centre d enseignement et formation;SECURADIO;Agent securite radioprotection environnement
600000;Autres domaines;601010;Centre d enseignement et formation;TECHLABO;Technicien de laboratoire laborantin assistant de recherche
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);CHERCHEUR;Chercheur (directeur attache charge) ingenieur
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);CHIMISTE;Chimiste physicien biochimiste geologue
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);ETUSTAG;Etudiant stagiaire
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);FORM;Formateur
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);PROFCOL;Professeur de College et/ou Lycee
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);PROFUNIV;Professeur d Universite
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);SECURADIO;Agent securite radioprotection environnement
600000;Autres domaines;601020;Etablissements de recherche (autre que nucleaire et medical);TECHLABO;Technicien de laboratoire laborantin assistant de recherche
600000;Autres domaines;602000;"Situations de crise (pompiers, protection civile...)";DOUA;Douanier
600000;Autres domaines;602000;"Situations de crise (pompiers, protection civile...)";ETUSTAG;Etudiant stagiaire
600000;Autres domaines;602000;"Situations de crise (pompiers, protection civile...)";GENDPOL;Gendarme policier
600000;Autres domaines;602000;"Situations de crise (pompiers, protection civile...)";INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
600000;Autres domaines;602000;"Situations de crise (pompiers, protection civile...)";INS;Inspecteur agent de controle
600000;Autres domaines;602000;"Situations de crise (pompiers, protection civile...)";SECURADIO;Agent securite radioprotection environnement
600000;Autres domaines;602000;"Situations de crise (pompiers, protection civile...)";SP;Sapeur pompier
600000;Autres domaines;602010;SED;DOUA;Douanier
600000;Autres domaines;602010;SED;ETUSTAG;Etudiant stagiaire
600000;Autres domaines;602010;SED;GENDPOL;Gendarme policier
600000;Autres domaines;602010;SED;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
600000;Autres domaines;602010;SED;INS;Inspecteur agent de controle
600000;Autres domaines;602010;SED;SECURADIO;Agent securite radioprotection environnement
600000;Autres domaines;602010;SED;SP;Sapeur pompier
600000;Autres domaines;602020;SUR;DOUA;Douanier
600000;Autres domaines;602020;SUR;ETUSTAG;Etudiant stagiaire
600000;Autres domaines;602020;SUR;GENDPOL;Gendarme policier
600000;Autres domaines;602020;SUR;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
600000;Autres domaines;602020;SUR;INS;Inspecteur agent de controle
600000;Autres domaines;602020;SUR;SECURADIO;Agent securite radioprotection environnement
600000;Autres domaines;602020;SUR;SP;Sapeur pompier
600000;Autres domaines;603000;Organismes d inspection et de controle ;COMMER;Commercial
600000;Autres domaines;603000;Organismes d inspection et de controle ;ETUSTAG;Etudiant stagiaire
600000;Autres domaines;603000;Organismes d inspection et de controle ;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
